,title,tempo,zcr_mean,zcr_var,rmse_mean,rmse_var,centroid_mean,centroid_var,bandwidth_mean,bandwidth_var,contrast_mean,contrast_var,rolloff_mean,rolloff_var,flatness_mean,flatness_var,tempogram_ratio_mean,tempogram_ratio_var,harmonic_mean,harmonic_var,percussive_mean,percussive_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,subgenre
0,1. The Hollow - a perfect circle-avgiqNapUx0.wav,151.99908088235293,0.07435064640576626,0.001560627994666562,0.11425819764093036,0.0027522407492225304,2181.215203385615,482610.5070485027,2558.850666020073,174764.59838267925,21.296942968330846,143.52984771576948,5181.818666251451,2277509.880502069,0.013950754,0.00023363494,0.49310249694694364,0.020264402533484834,8.923226e-06,0.02123217,-9.994711e-05,0.008141758,-88.23111,5087.4653,86.652794,495.83868,14.898516,402.35452,47.345932,180.01799,10.461049,85.96638,20.874123,66.74637,3.5714512,52.041428,15.154517,36.514248,-0.44378978,53.751694,8.472785,38.24228,0.5167588,40.690727,5.172233,28.372066,-1.4134182,24.816643,-0.5827065,20.413193,0.95215195,38.66961,0.5923741,32.58541,-2.0840497,23.63352,-1.1245258,28.282341,-0.58509094,28.417725,-1.2514305,22.480503,alternative
0,10 Years - Beautiful (Official Video)-C6iQpkkWZm0.wav,66.25600961538461,0.11161912853134674,0.004041116506889363,0.01864196207319757,2.1346645851504336e-05,2509.989081307545,844148.5190507234,2572.406108517971,246261.98610199324,22.53944688396906,120.66157668874702,5315.434524961301,3419923.469700715,0.03153945,0.0010906785,0.5263319050721873,0.028024593440378418,1.2787576e-06,0.0005382949,-5.0964427e-06,0.00016383363,-222.5842,3298.102,87.30591,1051.343,0.80031866,475.5009,34.445656,258.27893,12.124675,136.9454,7.0157156,91.512596,3.2527497,57.25928,9.507773,55.45986,-1.6346916,55.9914,4.063731,47.08991,-0.86396766,55.375694,5.5765147,34.521927,-0.028215675,39.869694,0.33731967,29.949684,-2.7502615,38.72112,6.1293106,34.9334,-7.698192,41.71848,-0.7204945,33.528008,-2.4189103,30.387417,-1.8707669,28.643364,alternative
0,10 Years - Fix Me-DCbkeUxkbYc.wav,161.4990234375,0.10758022627225232,0.0028108696296992065,0.08471596258009688,0.0003647300863438539,2343.9562932352915,716615.3717577403,2474.2227083786743,340194.5787392707,22.11777984447176,140.20465280808241,5130.877307620211,3588079.5457137716,0.027203599,0.0007617288,0.5941180304160256,0.022749728879826306,-1.2578672e-05,0.010607906,3.0120971e-05,0.0035227004,-75.78202,3299.5503,96.69913,1380.2189,-1.7222105,439.91168,32.879444,206.90233,7.1243105,119.99879,11.621941,94.16067,2.280255,63.199642,10.428261,42.774464,0.019848142,57.754475,6.7595177,47.473297,-0.9751314,42.145283,6.088186,33.21482,-0.070073985,33.629215,2.453714,32.949127,-3.7250416,35.042503,5.128003,26.39695,-6.7470536,30.311937,0.69429845,35.899055,-1.4249061,32.73845,-0.47181356,32.966187,alternative
0,10 Years - Shoot It Out-3VCvSJo-yC0.wav,161.4990234375,0.11031868288022446,0.002615257154980102,0.07669293109229178,0.0007765117082705101,2424.3165426928017,612365.5273331045,2492.341741848234,241954.9453528339,21.343717957403047,132.50105527577674,5150.727187590703,2973159.458522647,0.027336797,0.0007474039,0.538464290935738,0.022616269299993535,2.2544966e-06,0.007166978,1.2181825e-06,0.004255001,-85.26531,2285.0564,89.37218,1185.4615,-2.2129548,483.99844,30.009968,325.9598,3.4860847,165.96333,6.5776777,166.89725,-2.7269983,215.41795,13.825847,162.92674,-0.9077439,77.51308,2.8172188,81.183464,-0.07431701,68.78482,4.683668,56.021477,-2.9395688,57.286095,2.0444543,36.155556,-4.631677,34.990597,2.093907,28.635975,-5.482922,27.96115,1.8069429,28.26051,-1.2770478,28.995024,-0.3665492,35.731552,alternative
0,10 Years - Waking Up [HD]-kHg_XwPuY2E.wav,151.99908088235293,0.08910943849167957,0.001700406654082244,0.1521789602725654,0.0034604789132278687,2391.2704538709854,448760.06198833074,2641.4902603400005,151274.05144445447,22.995293978950006,144.8272643595434,5430.333830180921,2248819.0877594934,0.021965792,0.0005057512,0.5985591594123546,0.022804525988458287,-1.1514505e-05,0.042335913,-1.9635922e-06,0.010902234,-34.292133,5364.7295,87.70869,627.4678,2.8255246,265.7474,26.001179,111.76347,10.175926,121.18994,8.914228,65.756805,-0.06203931,115.54367,13.714518,65.63933,3.771775,151.66557,4.635224,56.53321,-4.8070736,83.00796,6.586657,45.425102,-3.3829248,49.28579,-2.1160884,44.98163,-3.3606517,29.207624,4.1264973,40.20524,-3.3848276,35.070404,-0.047708917,57.06365,-2.328597,34.0967,-2.18069,46.11201,alternative
0,10 Years - Wasteland-OPXUeeFXc90.wav,143.5546875,0.15978928320917182,0.0023537655081365175,0.07609000442865908,0.0001933296258121549,2936.9871781857437,352951.3766607708,2596.553188422378,96827.75092694537,22.245542416764916,125.31330241268819,5808.056546143334,1600736.6935004485,0.05102431,0.0013350769,0.7274993387448839,0.01039283851274682,-4.7695958e-06,0.0087957615,-2.5005318e-05,0.0025621247,-46.4291,652.04443,66.091225,468.77762,-14.27128,192.68068,34.050644,83.923904,4.207782,71.18038,10.534129,54.08763,6.8291464,49.614292,6.174657,66.13709,7.827614,42.440277,5.916072,29.78635,-4.243203,38.983437,10.157775,35.179955,-2.4174657,22.632963,-0.1227155,29.705631,-2.5845962,26.034096,5.7220774,31.749065,-2.9646208,40.45261,-2.9936342,27.291796,-1.7698079,25.455036,0.8141727,27.730886,alternative
0,3 Years Hollow - 'Chemical Ride' [Official Music Video]-x2z1bepbfEM.wav,86.1328125,0.13185294419988391,0.001884575124986869,0.15464160581257086,0.001025818218854654,2744.378078608256,253935.84195859992,2565.2713414814307,70447.87214024621,21.4210431727515,135.20558335701193,5677.874000006047,747976.3776926672,0.033094157,0.00057217013,0.6724028061184241,0.015341955473817927,-8.027072e-06,0.03592585,-0.00015584863,0.01076495,3.6079087,849.9395,70.010796,376.3396,-3.94802,248.44873,45.961197,150.34763,2.5858333,104.36436,13.6392355,96.69216,-3.3766856,89.76906,7.685066,50.55684,-4.3714314,54.587257,3.1736298,60.55837,2.9405396,51.294262,-0.6326869,43.800842,-2.2514493,40.459465,-0.7991997,29.478292,-6.4499536,30.385794,2.938669,30.041874,-4.586869,44.04095,-0.84068197,35.382195,-2.7142148,32.22467,-0.25245425,26.731216,alternative
0,3 Years Hollow - 'Lost' [Official Video]-_OB16wAQs7U.wav,117.45383522727273,0.12039609737809598,0.0009324732300881647,0.15915614478000403,0.0014123890000276697,2735.0921647273817,162022.6022532258,2583.5548250682577,56939.189088486724,20.805096406421104,136.17574741820422,5579.924592292715,745883.7585558624,0.034290045,0.00041041442,0.6644670267344873,0.011304999470944956,0.00021217465,0.039413653,0.0015345026,0.011608877,10.373664,774.18317,69.41685,186.9286,-8.337054,168.62968,44.436325,96.2619,5.776195,52.0971,12.765594,49.797607,7.4510813,76.17541,13.459432,37.269836,0.50750834,44.491714,4.56769,39.18847,3.1293216,25.207275,4.8326035,33.567085,-0.69959044,28.510866,1.3185648,21.975845,-2.6388004,22.039286,2.787598,19.432314,-5.040569,28.818323,-1.6288911,27.922407,-3.0474544,32.4487,2.2780278,25.469902,alternative
0,32 Leaves - All Is Numb-4UaZy2Cu_ac.wav,143.5546875,0.12882764125386997,0.00144872438684925,0.1376456235899699,0.0010912369641740524,2306.014912910411,113554.45971804592,1985.539744621428,32216.631621418375,24.475988702309497,322.3085070621376,4516.764354410555,400123.8517608775,0.0011361196,9.468878e-07,0.7508180094192648,0.025472047884729516,5.64173e-07,0.032273777,-4.4207944e-05,0.00683756,-31.607462,2184.877,111.173615,122.333855,-57.938686,196.98102,73.96618,91.270226,-26.584475,222.37778,37.129986,73.30736,-20.17748,110.576164,29.56759,49.98365,-14.042169,38.19403,17.78389,45.98616,-5.966106,46.21596,7.8869123,38.107864,7.473793,35.5132,-4.05459,29.653843,6.793055,39.494717,-7.377715,30.571476,9.190238,32.820107,-11.156966,22.3649,8.434615,27.901249,-4.697993,24.65425,alternative
0,A Day To Remember - All I Want (Official Video)-Pn-6eOxnEMI.wav,161.4990234375,0.10498575972329721,0.0013655682186403536,0.1774285629284774,0.0014746993602967075,2377.5361910179968,204875.11499226556,2467.220021443953,75414.96613865689,21.270427461342276,136.68032808471744,5209.40183279315,913108.3659727684,0.025378454,0.00042907035,0.7134662595726992,0.019216582698635798,-4.2607797e-07,0.041787773,0.000101209494,0.01584723,17.29477,692.3598,89.50765,212.03877,-14.333694,198.18578,21.371141,157.37715,0.056290098,227.1674,14.648102,79.17524,-1.0501103,51.54859,17.03973,47.360355,3.1084876,45.280277,9.490379,41.303886,1.9182365,36.050034,3.9839745,31.607948,-1.0443614,36.62632,-0.42241648,29.977152,-5.580081,27.303642,1.8270884,33.782333,-2.8441257,37.166447,1.8623747,32.726746,0.6138444,38.215424,2.2484128,29.695696,alternative
0,A Day To Remember - Have Faith In Me (Official Video)-4WMmCtkhWi0.wav,151.99908088235293,0.15049682239260836,0.002613971824741017,0.14261083822056173,0.00131510256505082,2972.9225511688605,254024.27959228502,2699.634659916708,58675.736984460535,20.668261618084887,143.8034147084541,6237.687281558388,781684.9939175424,0.051071793,0.0012571708,0.6728650589725088,0.0118893753968395,4.33228e-05,0.026676916,-0.00023665,0.0115842875,10.708091,601.8276,59.905384,320.31424,-13.784717,256.83344,23.98951,214.2099,6.655609,230.14696,13.28892,110.10181,-7.2748737,115.02666,7.268761,115.91014,-1.5985606,95.938805,2.2797372,60.096725,-2.8868484,64.81411,4.8642545,63.239574,-5.645056,66.86411,-4.1811957,56.82112,-6.157574,40.43255,1.8125558,40.73785,-3.803966,51.389923,1.6567754,57.81806,0.68309945,50.50628,0.7425813,41.75446,alternative
0,A Day To Remember - The Downfall of Us All (Official Video)-CN4IIgFz93k.wav,129.19921875,0.14006944780379257,0.007233063775463402,0.1396493491934607,0.002400697159833955,2896.782377719545,498639.77676806,2717.4826376178466,45958.053561259694,20.44482353074142,148.85316262191088,6169.662692893769,808830.5081955721,0.0419814,0.0014911274,0.5415395004689694,0.04110378206137031,2.8698872e-05,0.030332306,7.342296e-06,0.009444732,-20.216253,3909.2168,59.754627,616.56494,-1.0446383,217.99263,36.44218,271.22034,11.153805,236.80092,19.096363,89.522385,-1.8843178,64.89824,11.739315,66.10806,-1.0342499,70.142426,4.2020392,34.8265,-3.1224978,29.496244,3.7928607,46.588375,-4.6264195,26.384987,-1.2464775,36.4953,-5.440571,26.053679,3.68767,29.804756,-1.3214469,37.433395,2.8105698,34.998535,1.742082,30.088303,1.3823694,40.895184,alternative
0,A Perfect Circle - Judith (Official Music Video)-xTgKRCXybSM.wav,161.4990234375,0.1649483601006192,0.0015793015377360338,0.17244443744260055,0.0009457210348029203,3069.0822130541624,181429.88474831262,2612.3060353524356,61809.18374616879,21.629434236062277,147.29466210537262,6075.213264016544,686456.7317661258,0.053382996,0.0009253967,0.7347962935882735,0.01184976990695829,2.6235875e-06,0.03972587,1.1921443e-05,0.016825182,32.083103,366.33755,53.72433,229.28459,-14.648888,225.56284,39.19027,87.11796,6.957499,76.42932,20.458565,46.348732,1.1378441,47.442005,10.748817,37.12349,-0.026922928,51.759,5.608295,36.110115,-3.1308625,37.293587,7.1055536,56.953148,-0.58092976,62.03904,1.7092402,48.195007,-1.085633,28.380878,0.23529238,27.5874,-5.1018314,29.173199,-1.2361467,35.17797,-0.80008584,33.448826,0.6236147,37.004963,alternative
0,AFI - Love Like Winter (Official Music Video)-rsrEXwozK-Y.wav,117.45383522727273,0.1252755085381192,0.0022870925314206194,0.13573346054152793,0.0022237879111205493,2593.745310664656,335539.4237924212,2517.686742164192,130458.92136177763,22.843468881062936,139.80828128616855,5419.183897603038,1402226.9692994396,0.026310427,0.00059949374,0.5453357718340057,0.022675035633404853,-1.9866748e-05,0.024358936,0.00017375333,0.0141634,-17.30133,1125.6365,75.16274,450.563,-16.247864,305.55215,33.80921,327.8227,9.885613,104.25694,14.444206,71.79255,-1.1396908,96.13843,9.663445,72.78465,0.09613604,58.72585,4.7209277,44.806793,2.0580823,41.695057,2.2695189,69.69472,-2.002349,42.47403,0.11762847,49.924145,0.5956691,45.817585,0.53999466,48.575115,-4.00414,47.919304,2.4840662,39.21514,-3.338549,55.132874,6.054945,49.02209,alternative
0,AFI - The Leaving Song Pt. II (Official Music Video)-5fwGZohSJ9g.wav,89.10290948275862,0.09885314374516253,0.0012501991068280844,0.12976483472586245,0.0009639819737781777,2197.05055251446,269096.2531430397,2263.4073865824566,174210.25455151082,22.086450155707542,137.6654131922757,4498.972795327012,1506940.072090664,0.01751433,0.00028439987,0.6430221870172614,0.011425142674070856,-1.0985642e-05,0.029619517,-9.271781e-05,0.006319165,-29.409367,1623.8135,99.721535,642.3011,-22.812836,318.1264,40.079987,240.14822,7.62261,76.653496,4.5757027,62.041832,1.2671338,66.7487,3.4919453,74.36017,1.2885244,46.25159,9.96549,46.898212,0.8614045,56.171906,3.8257031,45.822803,-5.4513764,36.81427,-0.99159664,36.846264,-5.0587006,39.51419,-1.5663422,36.601395,-6.7470536,32.24336,1.1859976,35.95232,-2.1490002,55.135765,1.7825701,41.438026,alternative
0,Alter Bridge - Isolation-8Pnlm1Ky_sA.wav,95.703125,0.14698248234326625,0.0014310373013935195,0.08697630711294793,0.00023514494397268253,2907.016284977015,139149.09759149444,2654.4349546063336,38197.0427583267,20.34241121904345,127.46093290039423,5864.339539141109,576586.9393247948,0.055128753,0.0008789478,0.724415773486032,0.027699267699632383,-5.586221e-06,0.009223711,2.9943545e-05,0.003714146,-31.205978,561.33246,63.363262,114.918365,-11.784175,131.59163,35.677204,84.573,6.661795,61.83358,13.935857,44.649273,6.0337615,56.20459,10.122962,40.134064,7.4475603,37.328686,8.89857,29.591028,3.8163784,27.62394,7.664171,26.018303,-2.0568075,23.624846,0.32150632,21.622107,-4.560863,24.921541,2.7241888,24.234638,-1.5941498,22.945166,-0.12918594,27.019667,-1.6504749,29.70284,2.4197922,23.88657,alternative
0,Alter Bridge - Ties That Bind-ZEjM_wF1VBA.wav,83.35433467741936,0.15278479041698917,0.0020219587516391146,0.025812191607187767,3.6263393824524466e-05,2997.113658677822,243634.67637518537,2804.924469948633,52781.85980573001,21.140332834531208,135.57916660981698,6399.252971259433,891625.1721048671,0.05997773,0.0013842785,0.6675627502879867,0.013373499466273893,1.4473318e-06,0.0006943313,2.5408026e-06,0.00044005443,-152.02823,615.4488,65.670494,221.63326,-1.6594964,152.16957,26.30349,118.21319,4.4016714,75.89513,10.451329,53.548344,5.924566,68.25883,12.957853,40.342197,1.9113882,43.87016,7.382684,34.00425,-0.5123948,27.340149,5.3052807,36.76747,-5.4387455,29.219524,-2.560647,31.372808,-9.003315,31.487324,-0.34127575,37.319927,-3.7839193,35.439224,-2.0547726,32.11383,-1.6188793,45.30969,0.012558503,48.09698,alternative
0,Alter Bridge _ Addicted To Pain (OFFICIAL VIDEO)-sAYrAu-jnMY.wav,117.45383522727273,0.12249547999709752,0.001585755815831996,0.10512382484812352,0.00047333001522221086,2732.4039912704575,241482.48084911538,2648.8560005189634,75947.18731997111,21.021399903851684,147.4889709315316,5775.481743118711,925711.996603003,0.038226217,0.00077095965,0.6888511160943378,0.02535926038437762,-9.0624724e-07,0.01378108,-1.1505531e-05,0.006060893,-29.6382,848.1579,71.79351,267.40762,-6.7013707,232.58809,35.170418,164.57477,5.86688,79.79142,14.010966,49.052055,5.3247437,71.11754,14.332853,62.30416,3.695045,58.762646,9.279015,52.75133,3.9594216,44.362377,7.2740483,43.23982,-0.47336096,35.650276,-0.15405075,34.459965,-5.13649,24.674545,5.568727,32.9209,-3.8172994,34.60341,4.596531,34.76278,-0.8646176,30.943045,3.2773528,37.342045,alternative
0,Anberlin - Godspeed [OFFICIAL VIDEO]-FkS_gXVMyLg.wav,172.265625,0.126041943812887,0.0015453015014371117,0.0483126515427146,0.00016697144958090335,2660.2704145812395,213363.98284493235,2567.348799963545,79517.2138235477,21.11588925830788,139.5122576677051,5617.874362815644,820093.9427421535,0.030788315,0.00036344244,0.6908956729520246,0.025218380425064302,2.1609428e-07,0.003242786,-2.4588815e-05,0.0012083632,-110.03983,1073.6703,74.10478,285.0495,-5.3241577,260.55405,39.10642,78.57947,2.8097615,102.03243,17.21973,42.296085,0.47656864,43.57431,14.178874,39.02224,0.31089252,37.357178,3.5679913,47.68438,3.746588,32.80611,1.9939543,40.231335,0.32872123,38.674175,2.0033875,43.27483,-4.31603,36.204212,1.0508903,33.60209,-1.882252,35.354965,3.0058343,41.014683,-1.3054341,54.160282,0.36156207,40.829662,alternative
0,Anberlin - To The Wolves ( Lyrics )-tNF0ZYEBnZA.wav,80.74951171875,0.16943699508997678,0.004530386093841341,0.07268856897816837,0.0005031388001847736,3150.504389995013,499482.1779427369,2790.57563119625,57721.44834282099,21.63940838558891,140.057079933258,6563.285312711639,1166645.8221814316,0.060050517,0.0022746995,0.6649923925267989,0.011765506847705401,-2.2833458e-06,0.006519537,1.7194203e-05,0.004066617,-58.232662,929.4248,58.91986,680.69446,-3.5894601,385.94916,17.034933,286.30475,-7.6960034,182.68002,6.167328,83.393616,-1.6957278,84.17559,2.8609514,84.238075,-6.8952923,94.62569,5.660571,70.8162,-1.042298,57.760727,3.6497834,74.33984,-7.3351755,52.321705,-2.9251037,41.58746,-6.561543,37.84444,-3.685651,45.00473,-6.3081393,59.220745,-0.0340898,44.403625,-1.9428824,50.819767,4.116126,52.923237,alternative
0,ASKING ALEXANDRIA - Moving On (Official Music Video)-i9lYwVm1NDg.wav,135.99917763157896,0.12153856968363003,0.002597335832394293,0.1782681864413335,0.000825168556307164,2753.5694193798186,415537.0300459606,2755.2775809395275,88297.89393728337,21.591093204685208,118.8114454423439,6017.78027797262,1445495.4221321393,0.035977628,0.0008687318,0.685418350674777,0.013972024684905313,-5.014467e-07,0.052518778,0.00010662488,0.011296048,16.915846,990.6368,74.98988,352.34976,-0.90395296,204.06535,24.036499,111.14391,8.7364025,113.11107,13.912618,79.73628,4.861805,67.423836,10.251969,39.82709,4.1684055,53.716717,8.898484,48.065426,1.824907,46.392582,4.397405,39.93284,-7.5815187,59.766865,1.9505472,39.861782,-4.2491407,41.060806,2.0733914,48.004856,-4.2815433,65.21087,-0.46582967,53.53489,-0.8553187,55.466133,5.7978344,56.16397,alternative
0,"Audioslave - Be Yourself (Album Version, Closed Captioned)-WC5FdFlUcl0.wav",117.45383522727273,0.1030160059500774,0.0027851577335477194,0.19043247961424778,0.001157395214078482,2396.341780550721,544581.6046711629,2544.3296856644097,119828.00518611394,22.919078639123374,144.60341819445105,5238.118325815112,2013942.6141332197,0.023085,0.0006552824,0.5696720724917206,0.04267913544248407,-1.682439e-06,0.05993854,-6.232595e-05,0.014280934,-1.5947198,3187.9287,85.24925,611.7849,8.700465,305.39352,39.94713,150.78004,5.0774198,102.49512,15.681217,55.404533,-4.402727,81.005806,5.7804193,40.667637,-4.1884613,50.37893,-0.36530575,34.798603,-5.6066904,51.949226,0.08741302,38.00049,-4.48749,60.766304,-3.1609292,54.630985,-7.6685176,62.74931,-0.682516,58.426796,-4.3509746,49.493904,-1.4658911,51.986866,-6.6526937,40.002693,-0.7986968,59.13089,alternative
0,Audioslave - Cochise (Official Video)-KDMvN45sjo4.wav,161.4990234375,0.11634585731907894,0.0007829596670166918,0.10816622558195682,0.00023606798045084772,2618.00396017237,150434.93228689933,2710.6434022431176,47730.91428218385,21.733900656046693,123.89098166188093,5810.039867483794,706556.583613838,0.033211075,0.00029115521,0.7464118769950295,0.005643057063908466,-3.2393577e-06,0.015278244,2.5399175e-05,0.0058481344,-21.8965,371.30423,79.45965,137.84747,-4.467129,141.79707,24.756374,118.02685,15.971039,66.55965,13.979873,66.92791,-0.3999184,58.25884,6.2285156,37.63248,0.5679421,40.39126,4.240831,25.051577,-4.248079,29.218233,-0.07526315,23.684122,-5.5301695,28.391766,1.5159467,25.176477,-1.3125006,38.92575,3.999387,35.457897,0.48459437,35.576714,0.00058281014,45.077106,-1.4543484,35.318657,0.49022898,31.685837,alternative
0,Audioslave - I Am The Highway-cy2ZUGc2mSs.wav,86.1328125,0.08748510968943499,0.0022500922950212747,0.13493839918895298,0.0005671771142861426,2463.0897963519587,579712.9834422098,2768.801962309299,126170.21406631297,25.321255163327763,120.22201919078186,5829.36475062887,2329645.8185935044,0.013572885,0.00033212677,0.4871191834178493,0.016881487511651205,3.714578e-06,0.036355276,6.933386e-05,0.005517694,-61.295746,1421.0271,81.21492,674.9941,23.908392,197.29541,27.419619,173.03143,13.011819,157.60114,15.195382,126.49758,-9.628164,115.96069,11.207836,87.61561,-2.2208831,84.32728,0.042231604,59.96268,-5.8624043,99.0528,6.5588794,65.47928,-4.1823606,68.916145,0.72186863,63.638695,-3.99374,59.18375,1.2704105,50.043594,-7.1352477,46.776592,-1.1026217,50.884663,-6.2321067,70.87725,-2.05037,68.40782,alternative
0,Audioslave - Like a Stone (Official Video)-7QU1nvuxaMA.wav,107.666015625,0.09652587134771672,0.0016571771966967586,0.14861195505037827,0.0008213094515015271,2501.4864506072986,401208.1897629449,2689.4931941404484,98985.50311657654,22.922565603894885,132.8096157347253,5642.274215273074,1404195.668754344,0.019167274,0.00050861575,0.49195083333129,0.016631221889501772,1.1442485e-05,0.041944858,5.6290544e-05,0.0074667158,-29.665659,1513.8496,83.524506,429.4561,11.792158,431.304,27.479671,126.18769,2.6386325,94.01649,17.673834,68.84761,-1.7793955,111.02529,7.103901,77.62711,5.9396143,70.61971,4.7846885,47.6228,0.77484256,78.11847,13.613705,46.53642,-1.7649388,32.861073,2.625737,43.132366,-3.110021,32.355873,4.1473227,36.266514,-5.6608653,32.200733,-3.844657,36.509384,-0.35150996,40.40923,4.0945764,61.38401,alternative
0,Audioslave - Original Fire (Official Video)-u1mexmK6bDY.wav,123.046875,0.14332339638157895,0.005293155252612995,0.14070456064873857,0.001347544162547414,3067.828427331114,723901.2083355146,2915.7015069798626,101423.51144766432,21.16217482292223,120.87961031777729,6554.835363807324,1722083.5776266647,0.0503995,0.0019826856,0.4960074176534444,0.03134321174901737,5.9976564e-06,0.025703933,-8.360648e-05,0.012276322,-15.703601,2367.1943,63.949806,627.4405,19.694304,331.9622,29.818304,147.43965,2.7336838,111.82596,18.397676,56.991577,3.963638,87.96748,8.355588,60.89542,3.5227263,57.968678,2.0692136,55.15932,-2.9906037,44.79285,3.1372786,38.181084,-4.3458214,41.537735,-3.2543492,30.779907,-4.1362467,37.230854,1.3097745,34.091877,-5.7267084,30.510279,-1.5305971,39.228188,-3.7088053,39.13864,-3.843146,34.082783,alternative
0,Audioslave - Revelations (Official Video)-4m2q5Fw8gwI.wav,112.34714673913044,0.12628419480456657,0.0017833165625667352,0.1282521832018841,0.0007568692128753232,2670.8929505886535,272961.1645581975,2642.3751116471335,65353.572613528995,21.74433999329874,127.79309242547801,5722.257064961059,875978.7379957987,0.03591386,0.0007438999,0.6546778353194106,0.012822594092574266,-3.900775e-06,0.023251133,-1.5419804e-05,0.007855339,-10.066164,894.99207,77.265785,252.88318,-1.2794087,143.74362,31.755587,206.08351,2.903812,51.333775,15.518338,35.163456,-3.80229,45.381813,5.334908,36.9198,0.82492125,43.533035,3.8875217,39.851353,-0.84773767,34.820965,0.21706277,27.534878,-7.6598477,35.341877,-2.7099996,26.696062,-5.6110883,27.40915,1.6793498,26.261677,-5.0828876,26.428623,0.020826783,32.308617,-0.5548635,35.4261,-2.57826,40.65307,alternative
0,Audioslave - Show Me How to Live (Official Video)-vVXIK1xCRpY.wav,89.10290948275862,0.10251525312016253,0.006215621061003722,0.08194510231315195,0.0007030163928345816,2625.2273184086753,683086.317136484,2710.5590272328336,99476.83549579493,22.01984172665393,136.0125502836635,5846.906311224119,1744556.1308489332,0.030480511,0.0017858784,0.4430106813371942,0.03332648764453395,-9.974569e-06,0.010541684,-0.00027908557,0.0038613854,-90.50497,2442.7605,74.02105,770.5835,9.650455,321.54675,33.08147,197.61136,7.3172326,138.71834,15.3299055,88.74545,-2.5577593,95.05817,8.73267,85.66938,-0.28273124,69.67956,4.3149424,67.02364,-3.8958328,62.44062,5.219205,36.51119,-1.6693308,33.886326,-0.6008666,39.711353,-2.119802,38.992146,2.7887073,35.07739,-3.6949987,25.840757,2.0276258,29.67498,-3.9516847,36.19988,0.974973,27.649986,alternative
0,"Audioslave - Your Time Has Come (Album Version, Closed Captioned)-AVS55EzWTMs.wav",129.19921875,0.15286642257643188,0.0023444238813590105,0.20133636999205481,0.0006733811822877459,2960.6918239319975,312564.9376736796,2647.7988325009055,60359.99743113592,21.281048876682544,132.57140374489146,5930.397473031153,846669.0700294196,0.04736918,0.0008762717,0.7757896774638474,0.006266171045978505,-5.540254e-05,0.05052136,-0.0010202249,0.021916755,48.5557,227.14087,64.04576,206.20474,-6.459199,170.61798,38.386135,89.1633,4.116114,73.76404,12.994529,35.5658,0.632947,40.61822,7.5502014,37.694714,-3.9846678,30.649973,-0.11366918,29.802206,-0.28317654,34.347748,1.0433573,25.020723,-5.113313,26.259342,-3.0982242,26.122335,-6.8275757,33.06548,0.09049804,26.93585,-9.072325,32.681793,-3.066568,32.958504,-2.3280506,25.437431,-4.3520226,37.964897,alternative
0,AUDREY HORNE - Redemption Blues-8FRHn5tRzl8.wav,151.99908088235293,0.12336244376451239,0.001862542797568262,0.10146616347340827,0.0006150353531016356,2687.1196183178145,286374.5964061475,2639.033218778959,78714.15082857707,20.902211877779564,145.6743740096689,5786.498343169505,1010146.2046423734,0.035455413,0.0006737341,0.7388277737978057,0.00866831420778622,-4.219763e-05,0.015925825,3.4055087e-05,0.0044759936,-29.596006,518.98004,78.14399,260.16776,-7.648383,149.4572,19.707457,84.11548,-1.8899404,52.553635,17.494604,38.913353,0.53265387,45.20937,12.076442,31.921684,3.518443,36.368855,7.3810983,31.732092,3.8909595,31.250278,5.680909,30.496979,-3.2782598,28.21675,1.0558932,28.129267,-4.040715,34.884384,1.0769024,29.120256,-6.5623775,32.940765,0.7377474,34.975883,1.2499642,36.31328,4.502577,43.129887,alternative
0,AUDREY HORNE _ Threshold-vGqQCl8GWec.wav,161.4990234375,0.12567535494872292,0.005779493584383233,0.09280805202678788,0.0020412235344332073,2715.1132919145066,734343.7742568497,2541.612712877685,146042.74752577432,21.84790367599928,124.59408710437121,5560.899707333591,1954183.1582388019,0.034796115,0.0010911793,0.5220498780228015,0.052161598661623274,-4.7267595e-06,0.014665914,-0.00016552662,0.005437868,-74.93316,13881.881,74.62743,1104.8182,-11.438934,303.77112,23.541542,258.66626,1.4940939,137.15376,13.056811,103.399185,-1.4634513,134.59651,6.786702,53.904472,1.7123616,66.66464,3.2372177,56.77477,-1.4326544,48.100906,4.3109193,63.0443,-1.2285385,65.42502,0.17454864,37.253082,-8.4888935,30.282112,-0.27950293,37.315125,-5.253978,27.818014,-1.3425637,25.769003,-2.6573231,35.706,0.50164896,41.64784,alternative
